"x_coord [mm]","y_coord [mm]","Freq [GHz]","mag(S(rx1_p1,tx_p1)) []","ang_deg(S(rx1_p1,tx_p1)) [deg]","mag(S(rx2_p1,tx_p1)) []","ang_deg(S(rx2_p1,tx_p1)) [deg]"
750,-1750,6.24,0.000383836528098372,63.8770515852394,0.00240837388952522,136.649873130418
750,-1750,6.241,0.000461835741755792,58.9792158152664,0.00240356627629613,132.710762976127
750,-1750,6.242,0.000531862866692904,52.8932180748455,0.00238198422208264,128.919552226339
750,-1750,6.243,0.00059186592621709,46.2379782978569,0.00234730809567547,125.374236631774
750,-1750,6.244,0.000640726553659848,39.3557427189134,0.00230414097849004,122.137920956108
750,-1750,6.245,0.00067804712739732,32.4570754627569,0.00225720546583503,119.233487450596
750,-1750,6.246,0.000704018298522235,25.6830445542476,0.00221054369258798,116.644055546743
750,-1750,6.247,0.000719299843969117,19.1342114586588,0.00216688806979174,114.322003658112
750,-1750,6.248,0.000724895730250867,12.8851303166871,0.0021273736301527,112.206642406654
750,-1750,6.249,0.000722021905105075,6.99239912234263,0.002091694217698,110.246432533425
750,-1750,6.25,0.000711974984267417,1.50041349785523,0.0020586767445955,108.418655053016
750,-1750,6.251,0.000696018167397272,-3.55254006880978,0.00202712074630064,106.739800981877
750,-1750,6.252,0.000675308051725269,-8.1260644839789,0.0019966835618016,105.262940830566
750,-1750,6.253,0.000650890105648058,-12.1665612115531,0.00196859164448025,104.061395834139
750,-1750,6.254,0.000623787767618288,-15.5943063945394,0.00194598692250305,103.19996382209
750,-1750,6.255,0.000595197039525015,-18.2927826842709,0.00193374418916694,102.697531169174
750,-1750,6.256,0.000566771161332199,-20.1094563641112,0.00193765112945506,102.490985794865
750,-1750,6.257,0.000540929288309937,-20.8847389045352,0.00196300968677769,102.418589420594
750,-1750,6.258,0.00052103311471421,-20.5311670026121,0.00201302287494821,102.241337314687
750,-1750,6.259,0.000511159092385998,-19.1671226612208,0.00208759417194393,101.702436829104
750,-1750,6.26,0.000515201725813263,-17.2377005189005,0.00218307454566386,100.597256582311
750,-1750,6.261,0.000535463876921137,-15.4732595116412,0.00229300887979637,98.8179236178798
750,-1750,6.262,0.00057157908228086,-14.6250155734579,0.00240945887182927,96.3580373855784
750,-1750,6.263,0.000620580577989337,-15.174330005828,0.0025243742340124,93.2891046659409
750,-1750,6.264,0.000677918872486861,-17.2472255836444,0.0026306818610037,89.7285483245647
750,-1750,6.265,0.000738592927906035,-20.7170764071574,0.00272299445952418,85.8122637998092
750,-1750,6.266,0.000797899052261638,-25.3447971042328,0.00279796429053043,81.6755133327849
750,-1750,6.267,0.000851798936815325,-30.8718359626313,0.00285433812002906,77.4408838595646
750,-1750,6.268,0.000897066795462715,-37.0620942252713,0.00289276364198836,73.210842294617
750,-1750,6.269,0.000931332238003973,-43.7137688592831,0.00291539278521368,69.0630962877404
750,-1750,6.27,0.000953071185099158,-50.6580597907617,0.00292533591168112,65.0481065969925
750,-1750,6.271,0.00096156242901585,-57.7536320864824,0.00292604113694294,61.1890194343414
750,-1750,6.272,0.000956815505252928,-64.8805908279125,0.00292069487999927,57.4846455149145
750,-1750,6.273,0.000939473532899484,-71.93528777684,0.0029117488531115,53.9157497894085
750,-1750,6.274,0.00091069530983763,-78.8262953330195,0.00290066154404805,50.4539628427137
750,-1750,6.275,0.000872021406424939,-85.4715236524535,0.00288789576419775,47.0715828689017
750,-1750,6.276,0.000825228961132903,-91.796272126533,0.00287315098782333,43.7500411735995
750,-1750,6.277,0.00077218030590818,-97.7317389896793,0.00285575397559642,40.4851729031109
750,-1750,6.278,0.000714672983160406,-103.21297843131,0.00283510359882462,37.2884122482325
750,-1750,6.279,0.000654304395867122,-108.174351959971,0.0028110695045088,34.184045783929
750,-1750,6.28,0.000592373331887687,-112.539069942203,0.00278426807909732,31.2032857758876
750,-1750,6.281,0.000529851515287521,-116.19736889393,0.00275616771365321,28.3761677784842
750,-1750,6.282,0.000467469356647167,-118.964966953366,0.00272900049690131,25.7224334574489
750,-1750,6.283,0.000405973693802252,-120.509291204633,0.00270548139233311,23.2429313228148
750,-1750,6.284,0.000346645462762717,-120.228454727096,0.00268836716455589,20.9136378672337
750,-1750,6.285,0.000292227823914372,-117.096623169221,0.00267992989660454,18.68468380833
750,-1750,6.286,0.000248375945933207,-109.704801760185,0.00268146373449797,16.4860120716955
750,-1750,6.287,0.000224597898685249,-97.4358133020243,0.00269296203633498,14.2391617638151
750,-1750,6.288,0.000230168865339675,-83.1811745397941,0.00271306967783127,11.8719875156052
750,-1750,6.289,0.000264794069244468,-72.2043812113342,0.00273933234257823,9.33160009124308
750,-1750,6.29,0.000319031824758167,-66.6025265983913,0.00276866764307976,6.59161194908293
750,-1750,6.291,0.000383028954963982,-65.362131031985,0.00279791895474795,3.65232770709229
750,-1750,6.292,0.000449874069715198,-66.997454117158,0.00282434516856262,0.535128626267368
750,-1750,6.293,0.000514981981577631,-70.4321901203687,0.00284593780772405,-2.72630664738818
750,-1750,6.294,0.000575215602335661,-74.9767913551447,0.0028615156140021,-6.09521241069032
750,-1750,6.295,0.000628416612308504,-80.1875997339143,0.00287060540704564,-9.53924781964902
750,-1750,6.296,0.000673187667015336,-85.7675145104713,0.00287316670002542,-13.0349363576369
750,-1750,6.297,0.000708775410075763,-91.5081098727042,0.00286925128887679,-16.5683990326444
750,-1750,6.298,0.000734980950470709,-97.2567414052728,0.00285870192526285,-20.1325196007054
750,-1750,6.299,0.000752070859737913,-102.897369498433,0.00284098102581845,-23.7214669823724
750,-1750,6.3,0.000760684574899083,-108.338843691211,0.00281518170469843,-27.3241031944645
750,-1750,6.301,0.000761743722520826,-113.507384418062,0.00278022067420849,-30.9179723442036
750,-1750,6.302,0.000756370851377601,-118.3416655902,0.00273516371222637,-34.4652354785059
750,-1750,6.303,0.000745822592785444,-122.78983072063,0.00267960538062715,-37.9113036278725
750,-1750,6.304,0.000731437974071261,-126.808267873878,0.00261402040808567,-41.1863900956031
750,-1750,6.305,0.000714598831987443,-130.362171248531,0.00254001842851427,-44.2100112144427
750,-1750,6.306,0.000696697480796689,-133.427919744646,0.0024604541529915,-46.8986166804516
750,-1750,6.307,0.000679107034857602,-135.997181424089,0.00237936112513384,-49.1767415370011
750,-1750,6.308,0.000663150603637758,-138.082450839,0.00230168615040436,-50.9917992754926
750,-1750,6.309,0.000650064927240909,-139.723386062632,0.00223281155410633,-52.3312124101211
750,-1750,6.31,0.000640951268768349,-140.992662691966,0.00217788272967019,-53.2377242988573
750,-1750,6.311,0.000636704276673721,-141.99901588502,0.00214102623752807,-53.8156380959424
750,-1750,6.312,0.000637913880354683,-142.884166818867,0.00212463682519345,-54.2206596267566
750,-1750,6.313,0.000644750198113036,-143.810732018877,0.00212896597432994,-54.6320982348267
750,-1750,6.314,0.000656862096669132,-144.941199380379,0.00215218014798853,-55.2163058191614
750,-1750,6.315,0.000673331979699747,-146.412753545535,0.00219087480486004,-56.0962300215147
750,-1750,6.316,0.000692720054823154,-148.31576489274,0.00224084634253862,-57.3379473203268
750,-1750,6.317,0.000713203881848872,-150.682294284354,0.00229786068742558,-58.9549263779609
750,-1750,6.318,0.000732790568696808,-153.486069257462,0.00235822381333695,-60.9231680201582
750,-1750,6.319,0.000749564081971815,-156.650881163966,0.00241907476571385,-63.1990484526761
750,-1750,6.32,0.000761930125846943,-160.062834889038,0.00247841415075183,-65.7343374478619
750,-1750,6.321,0.000768828456532724,-163.583060776332,0.00253493234365264,-68.4859969545
750,-1750,6.322,0.000769890265235842,-167.059693936297,0.0025877249605758,-71.4204343349766
750,-1750,6.323,0.000765523279421825,-170.339831060057,0.00263599097713568,-74.5129784067373
750,-1750,6.324,0.000756909423026594,-173.283231162492,0.00267880310150345,-77.7439625510314
750,-1750,6.325,0.000745900928455331,-175.779405445149,0.00271501724881427,-81.0931663940059
750,-1750,6.326,0.000734804858204689,-177.767914736975,0.00274334944983626,-84.53444317382
750,-1750,6.327,0.000726060744929759,-179.25778020827,0.00276260277612148,-88.0320727310483
750,-1750,6.328,0.000721849326664795,179.662822756604,0.00277198698517838,-91.5398224768637
750,-1750,6.329,0.000723717384264949,178.836643565543,0.00277144951411736,-95.0030936755979
750,-1750,6.33,0.000732333552866962,178.07008005686,0.00276193110628034,-98.3640587569122
750,-1750,6.331,0.000747460846373511,177.177889476367,0.00274546966063705,-101.569348454994
750,-1750,6.332,0.000768141986334884,176.020800032776,0.00272509811199934,-104.579437783962
750,-1750,6.333,0.000793004398484972,174.522312209892,0.00270451566427734,-107.378203892733
750,-1750,6.334,0.000820566875121546,172.664484726517,0.00268755883024766,-109.980236921123
750,-1750,6.335,0.000849469841604405,170.471833271652,0.00267755799171431,-112.432911811184
750,-1750,6.336,0.000878608328417007,167.993030124129,0.00267672152777129,-114.810883231219
750,-1750,6.337,0.00090718308566997,165.28588868448,0.0026857120834138,-117.203066202834
750,-1750,6.338,0.000934695021507096,162.407089280791,0.00270353981209996,-119.695449637439
750,-1750,6.339,0.0009609035309152,159.406093086553,0.00272779956750479,-122.355153884317
750,-1750,6.34,0.000985762878630653,156.322281636521,0.00275516945673382,-125.220416758404
750,-1750,6.341,0.00100934872456929,153.184593651388,0.00278202285314409,-128.298266971295
750,-1750,6.342,0.00103178898194771,150.013128853123,0.00280500653056576,-131.568646701722
750,-1750,6.343,0.0010532155251246,146.822087913679,0.00282148290950994,-134.99228932126
750,-1750,6.344,0.00107375107803786,143.623095970802,0.00282978848938825,-138.519810367421
750,-1750,6.345,0.0010935363186387,140.427683309409,0.00282930059566084,-142.100354950623
750,-1750,6.346,0.00111278716257578,137.24775467132,0.002820327630937,-145.688930737617
750,-1750,6.347,0.00113185642378836,134.093407356419,0.0028038524452365,-149.25190162784
750,-1750,6.348,0.00115126434987348,130.968394244893,0.00278117341594644,-152.77010332225
750,-1750,6.349,0.00117166479952322,127.864634150771,0.00275350662488816,-156.238966854294
750,-1750,6.35,0.00119373086837216,124.758063641002,0.00272163006458194,-159.665227577357
750,-1750,6.351,0.00121797305311541,121.608297654977,0.00268565586445105,-163.060416702359
750,-1750,6.352,0.00124453517525624,118.363597980224,0.0026449984889545,-166.43222991056
750,-1750,6.353,0.00127303336681377,114.970632696604,0.00259856437754328,-169.775618407791
